Game_ID,Date,Start_Time_ET,Visitor_Team_Name,Visitor_Team_ID,Visitor_PTS,Home_Team_Name,Home_Team_ID,Home_PTS,Box_Score_Link,Arena,Attendance,Notes,Season_End_Year,Home_Win,Point_Differential,Game_Duration
202103250NYK,2021-03-25,7:30p,Washington Wizards,WAS,102,New York Knicks,NYK,106,/boxscores/202103250NYK.html,Madison Square Garden (IV),1817.0,,2021,1,4,2:21
202103250SAS,2021-03-25,8:30p,Los Angeles Clippers,LAC,98,San Antonio Spurs,SAS,85,/boxscores/202103250SAS.html,AT&T Center,3225.0,,2021,0,-13,2:04
202103250LAL,2021-03-25,10:00p,Philadelphia 76ers,PHI,109,Los Angeles Lakers,LAL,101,/boxscores/202103250LAL.html,STAPLES Center,0.0,,2021,0,-8,2:29
202103250SAC,2021-03-25,10:00p,Golden State Warriors,GSW,119,Sacramento Kings,SAC,141,/boxscores/202103250SAC.html,Golden 1 Center,0.0,,2021,1,22,2:02
202103260DET,2021-03-26,7:00p,Brooklyn Nets,BRK,113,Detroit Pistons,DET,111,/boxscores/202103260DET.html,Little Caesars Arena,750.0,,2021,0,-2,2:39
202103260MIL,2021-03-26,7:30p,Boston Celtics,BOS,122,Milwaukee Bucks,MIL,114,/boxscores/202103260MIL.html,Fiserv Forum,3280.0,,2021,0,-8,2:10
202103260TOR,2021-03-26,7:30p,Phoenix Suns,PHO,104,Toronto Raptors,TOR,100,/boxscores/202103260TOR.html,Amalie Arena,0.0,,2021,0,-4,2:04
202103260CHO,2021-03-26,8:00p,Miami Heat,MIA,105,Charlotte Hornets,CHO,110,/boxscores/202103260CHO.html,Spectrum Center,4215.0,,2021,1,5,2:27
202103260MIN,2021-03-26,8:00p,Houston Rockets,HOU,101,Minnesota Timberwolves,MIN,107,/boxscores/202103260MIN.html,Target Center,0.0,,2021,1,6,2:10
202103260NOP,2021-03-26,8:00p,Denver Nuggets,DEN,113,New Orleans Pelicans,NOP,108,/boxscores/202103260NOP.html,Smoothie King Center,3700.0,,2021,0,-5,2:06
202103260ORL,2021-03-26,8:00p,Portland Trail Blazers,POR,112,Orlando Magic,ORL,105,/boxscores/202103260ORL.html,Amway Center,3827.0,,2021,0,-7,2:08
202103260DAL,2021-03-26,8:30p,Indiana Pacers,IND,109,Dallas Mavericks,DAL,94,/boxscores/202103260DAL.html,American Airlines Center,4132.0,,2021,0,-15,2:07
202103260UTA,2021-03-26,9:00p,Memphis Grizzlies,MEM,114,Utah Jazz,UTA,117,/boxscores/202103260UTA.html,Vivint Smart Home Arena,5546.0,,2021,1,3,2:10
202103260GSW,2021-03-26,10:00p,Atlanta Hawks,ATL,124,Golden State Warriors,GSW,108,/boxscores/202103260GSW.html,Chase Center,0.0,,2021,0,-16,2:10
202103260LAL,2021-03-26,10:30p,Cleveland Cavaliers,CLE,86,Los Angeles Lakers,LAL,100,/boxscores/202103260LAL.html,STAPLES Center,0.0,,2021,1,14,2:17
202103270MIL,2021-03-27,8:00p,New York Knicks,NYK,102,Milwaukee Bucks,MIL,96,/boxscores/202103270MIL.html,Fiserv Forum,3280.0,,2021,0,-6,2:10
202103270MIN,2021-03-27,8:00p,Houston Rockets,HOU,129,Minnesota Timberwolves,MIN,107,/boxscores/202103270MIN.html,Target Center,0.0,,2021,0,-22,2:07
202103270WAS,2021-03-27,8:00p,Detroit Pistons,DET,92,Washington Wizards,WAS,106,/boxscores/202103270WAS.html,Capital One Arena,0.0,,2021,1,14,2:03
202103270SAS,2021-03-27,8:30p,Chicago Bulls,CHI,104,San Antonio Spurs,SAS,120,/boxscores/202103270SAS.html,AT&T Center,3334.0,,2021,1,16,2:07
202103270NOP,2021-03-27,9:00p,Dallas Mavericks,DAL,103,New Orleans Pelicans,NOP,112,/boxscores/202103270NOP.html,Smoothie King Center,3700.0,,2021,1,9,2:19
202103270OKC,2021-03-27,9:00p,Boston Celtics,BOS,111,Oklahoma City Thunder,OKC,94,/boxscores/202103270OKC.html,Chesapeake Energy Arena,0.0,,2021,0,-17,2:03
202103270UTA,2021-03-27,9:00p,Memphis Grizzlies,MEM,110,Utah Jazz,UTA,126,/boxscores/202103270UTA.html,Vivint Smart Home Arena,5546.0,,2021,1,16,2:09
202103270LAC,2021-03-27,10:00p,Philadelphia 76ers,PHI,112,Los Angeles Clippers,LAC,122,/boxscores/202103270LAC.html,STAPLES Center,0.0,,2021,1,10,2:17
202103270SAC,2021-03-27,10:00p,Cleveland Cavaliers,CLE,98,Sacramento Kings,SAC,100,/boxscores/202103270SAC.html,Golden 1 Center,0.0,,2021,1,2,2:16
202103280CHO,2021-03-28,1:00p,Phoenix Suns,PHO,101,Charlotte Hornets,CHO,97,/boxscores/202103280CHO.html,Spectrum Center,3850.0,OT,2021,0,-4,2:37
202103280TOR,2021-03-28,7:00p,Portland Trail Blazers,POR,122,Toronto Raptors,TOR,117,/boxscores/202103280TOR.html,Amalie Arena,2021.0,,2021,0,-5,2:24
202103280DEN,2021-03-28,9:00p,Atlanta Hawks,ATL,102,Denver Nuggets,DEN,126,/boxscores/202103280DEN.html,Ball Arena,0.0,,2021,1,24,1:59
202103280LAL,2021-03-28,10:00p,Orlando Magic,ORL,93,Los Angeles Lakers,LAL,96,/boxscores/202103280LAL.html,STAPLES Center,0.0,,2021,1,3,2:11
202103290WAS,2021-03-29,7:00p,Indiana Pacers,IND,124,Washington Wizards,WAS,132,/boxscores/202103290WAS.html,Capital One Arena,0.0,,2021,1,8,2:21
202103290BOS,2021-03-29,7:30p,New Orleans Pelicans,NOP,115,Boston Celtics,BOS,109,/boxscores/202103290BOS.html,TD Garden,2298.0,,2021,0,-6,2:23
202103290BRK,2021-03-29,7:30p,Minnesota Timberwolves,MIN,107,Brooklyn Nets,BRK,112,/boxscores/202103290BRK.html,Barclays Center,1732.0,,2021,1,5,2:11
202103290NYK,2021-03-29,7:30p,Miami Heat,MIA,98,New York Knicks,NYK,88,/boxscores/202103290NYK.html,Madison Square Garden (IV),1981.0,,2021,0,-10,2:11
202103290DET,2021-03-29,8:00p,Toronto Raptors,TOR,104,Detroit Pistons,DET,118,/boxscores/202103290DET.html,Little Caesars Arena,750.0,,2021,1,14,2:17
202103290HOU,2021-03-29,8:00p,Memphis Grizzlies,MEM,120,Houston Rockets,HOU,110,/boxscores/202103290HOU.html,Toyota Center,3319.0,,2021,0,-10,2:15
202103290OKC,2021-03-29,8:00p,Dallas Mavericks,DAL,127,Oklahoma City Thunder,OKC,106,/boxscores/202103290OKC.html,Chesapeake Energy Arena,0.0,,2021,0,-21,2:02
202103290SAS,2021-03-29,8:30p,Sacramento Kings,SAC,132,San Antonio Spurs,SAS,115,/boxscores/202103290SAS.html,AT&T Center,2876.0,,2021,0,-17,2:09
202103290UTA,2021-03-29,9:00p,Cleveland Cavaliers,CLE,75,Utah Jazz,UTA,114,/boxscores/202103290UTA.html,Vivint Smart Home Arena,5546.0,,2021,1,39,2:04
202103290GSW,2021-03-29,10:00p,Chicago Bulls,CHI,102,Golden State Warriors,GSW,116,/boxscores/202103290GSW.html,Chase Center,0.0,,2021,1,14,2:05
202103290LAC,2021-03-29,10:00p,Milwaukee Bucks,MIL,105,Los Angeles Clippers,LAC,129,/boxscores/202103290LAC.html,STAPLES Center,0.0,,2021,1,24,2:04
202103300WAS,2021-03-30,7:00p,Charlotte Hornets,CHO,114,Washington Wizards,WAS,104,/boxscores/202103300WAS.html,Capital One Arena,0.0,,2021,0,-10,2:15
202103300DEN,2021-03-30,9:00p,Philadelphia 76ers,PHI,95,Denver Nuggets,DEN,104,/boxscores/202103300DEN.html,Ball Arena,3574.0,,2021,1,9,2:03
202103300LAC,2021-03-30,10:00p,Orlando Magic,ORL,103,Los Angeles Clippers,LAC,96,/boxscores/202103300LAC.html,STAPLES Center,0.0,,2021,0,-7,2:10
202103300PHO,2021-03-30,10:00p,Atlanta Hawks,ATL,110,Phoenix Suns,PHO,117,/boxscores/202103300PHO.html,Phoenix Suns Arena,3173.0,,2021,1,7,2:08
202103310DET,2021-03-31,7:00p,Portland Trail Blazers,POR,124,Detroit Pistons,DET,101,/boxscores/202103310DET.html,Little Caesars Arena,750.0,,2021,0,-23,2:14
202103310IND,2021-03-31,7:00p,Miami Heat,MIA,92,Indiana Pacers,IND,87,/boxscores/202103310IND.html,Bankers Life Fieldhouse,0.0,,2021,0,-5,2:15
202103310BOS,2021-03-31,7:30p,Dallas Mavericks,DAL,113,Boston Celtics,BOS,108,/boxscores/202103310BOS.html,TD Garden,2298.0,,2021,0,-5,2:20
202103310BRK,2021-03-31,7:30p,Houston Rockets,HOU,108,Brooklyn Nets,BRK,120,/boxscores/202103310BRK.html,Barclays Center,1773.0,,2021,1,12,2:10
202103310MEM,2021-03-31,8:00p,Utah Jazz,UTA,111,Memphis Grizzlies,MEM,107,/boxscores/202103310MEM.html,FedEx Forum,2314.0,,2021,0,-4,2:20
202103310MIN,2021-03-31,8:00p,New York Knicks,NYK,101,Minnesota Timberwolves,MIN,102,/boxscores/202103310MIN.html,Target Center,0.0,,2021,1,1,2:07
202103310OKC,2021-03-31,8:00p,Toronto Raptors,TOR,103,Oklahoma City Thunder,OKC,113,/boxscores/202103310OKC.html,Chesapeake Energy Arena,0.0,,2021,1,10,2:12
202103310SAS,2021-03-31,8:30p,Sacramento Kings,SAC,106,San Antonio Spurs,SAS,120,/boxscores/202103310SAS.html,AT&T Center,2802.0,,2021,1,14,2:11
202103310LAL,2021-03-31,10:00p,Milwaukee Bucks,MIL,112,Los Angeles Lakers,LAL,97,/boxscores/202103310LAL.html,STAPLES Center,0.0,,2021,0,-15,2:27
202103310PHO,2021-03-31,10:00p,Chicago Bulls,CHI,116,Phoenix Suns,PHO,121,/boxscores/202103310PHO.html,Phoenix Suns Arena,3459.0,,2021,1,5,2:08
202105010CHO,2021-05-01,7:00p,Detroit Pistons,DET,94,Charlotte Hornets,CHO,107,/boxscores/202105010CHO.html,Spectrum Center,3766.0,,2021,1,13,2:08
202105010HOU,2021-05-01,7:30p,Golden State Warriors,GSW,113,Houston Rockets,HOU,87,/boxscores/202105010HOU.html,Toyota Center,3702.0,,2021,0,-26,2:09
202105010ATL,2021-05-01,8:00p,Chicago Bulls,CHI,97,Atlanta Hawks,ATL,108,/boxscores/202105010ATL.html,State Farm Arena,3053.0,,2021,1,11,2:09
202105010CLE,2021-05-01,8:00p,Miami Heat,MIA,124,Cleveland Cavaliers,CLE,107,/boxscores/202105010CLE.html,Rocket Mortgage Fieldhouse,4148.0,,2021,0,-17,1:59
202105010MIN,2021-05-01,8:00p,New Orleans Pelicans,NOP,140,Minnesota Timberwolves,MIN,136,/boxscores/202105010MIN.html,Target Center,1638.0,OT,2021,0,-4,2:42
202105010OKC,2021-05-01,8:00p,Indiana Pacers,IND,152,Oklahoma City Thunder,OKC,95,/boxscores/202105010OKC.html,Chesapeake Energy Arena,0.0,,2021,0,-57,2:01
202105010ORL,2021-05-01,8:00p,Memphis Grizzlies,MEM,111,Orlando Magic,ORL,112,/boxscores/202105010ORL.html,Amway Center,3924.0,,2021,1,1,2:19
202105010DAL,2021-05-01,9:00p,Washington Wizards,WAS,124,Dallas Mavericks,DAL,125,/boxscores/202105010DAL.html,American Airlines Center,4351.0,,2021,1,1,2:14
202105010LAC,2021-05-01,10:00p,Denver Nuggets,DEN,110,Los Angeles Clippers,LAC,104,/boxscores/202105010LAC.html,STAPLES Center,2818.0,,2021,0,-6,2:23
202105010UTA,2021-05-01,10:00p,Toronto Raptors,TOR,102,Utah Jazz,UTA,106,/boxscores/202105010UTA.html,Vivint Smart Home Arena,6506.0,,2021,1,4,2:05
202105020MIL,2021-05-02,3:30p,Brooklyn Nets,BRK,114,Milwaukee Bucks,MIL,117,/boxscores/202105020MIL.html,Fiserv Forum,3280.0,,2021,1,3,2:13
202105020BOS,2021-05-02,7:30p,Portland Trail Blazers,POR,129,Boston Celtics,BOS,119,/boxscores/202105020BOS.html,TD Garden,,,2021,0,-10,2:18
202105020CHO,2021-05-02,8:00p,Miami Heat,MIA,121,Charlotte Hornets,CHO,111,/boxscores/202105020CHO.html,Spectrum Center,4095.0,,2021,0,-10,2:08
202105020DAL,2021-05-02,8:00p,Sacramento Kings,SAC,111,Dallas Mavericks,DAL,99,/boxscores/202105020DAL.html,American Airlines Center,4268.0,,2021,0,-12,2:24
202105020HOU,2021-05-02,8:00p,New York Knicks,NYK,122,Houston Rockets,HOU,97,/boxscores/202105020HOU.html,Toyota Center,3431.0,,2021,0,-25,2:06
202105020OKC,2021-05-02,8:00p,Phoenix Suns,PHO,123,Oklahoma City Thunder,OKC,120,/boxscores/202105020OKC.html,Chesapeake Energy Arena,0.0,,2021,0,-3,2:11
202105020SAS,2021-05-02,8:00p,Philadelphia 76ers,PHI,113,San Antonio Spurs,SAS,111,/boxscores/202105020SAS.html,AT&T Center,3978.0,OT,2021,0,-2,2:26
202105020LAL,2021-05-02,10:00p,Toronto Raptors,TOR,121,Los Angeles Lakers,LAL,114,/boxscores/202105020LAL.html,STAPLES Center,2053.0,,2021,0,-7,2:23
202105030DET,2021-05-03,7:00p,Orlando Magic,ORL,119,Detroit Pistons,DET,112,/boxscores/202105030DET.html,Little Caesars Arena,750.0,,2021,0,-7,2:07
202105030WAS,2021-05-03,7:00p,Indiana Pacers,IND,141,Washington Wizards,WAS,154,/boxscores/202105030WAS.html,Capital One Arena,0.0,,2021,1,13,2:13
202105030NOP,2021-05-03,7:30p,Golden State Warriors,GSW,123,New Orleans Pelicans,NOP,108,/boxscores/202105030NOP.html,Smoothie King Center,3700.0,,2021,0,-15,2:19
202105030ATL,2021-05-03,8:00p,Portland Trail Blazers,POR,114,Atlanta Hawks,ATL,123,/boxscores/202105030ATL.html,State Farm Arena,3091.0,,2021,1,9,2:02
202105030CHI,2021-05-03,9:00p,Philadelphia 76ers,PHI,106,Chicago Bulls,CHI,94,/boxscores/202105030CHI.html,United Center,0.0,,2021,0,-12,2:07
202105030MEM,2021-05-03,9:00p,New York Knicks,NYK,118,Memphis Grizzlies,MEM,104,/boxscores/202105030MEM.html,FedEx Forum,2789.0,,2021,0,-14,2:10
202105030LAL,2021-05-03,10:00p,Denver Nuggets,DEN,89,Los Angeles Lakers,LAL,93,/boxscores/202105030LAL.html,STAPLES Center,2454.0,,2021,1,4,2:27
202105030UTA,2021-05-03,10:00p,San Antonio Spurs,SAS,99,Utah Jazz,UTA,110,/boxscores/202105030UTA.html,Vivint Smart Home Arena,6506.0,,2021,1,11,2:04
202105040CLE,2021-05-04,7:00p,Phoenix Suns,PHO,134,Cleveland Cavaliers,CLE,118,/boxscores/202105040CLE.html,Rocket Mortgage Fieldhouse,4148.0,OT,2021,0,-16,2:25
202105040DET,2021-05-04,7:00p,Charlotte Hornets,CHO,102,Detroit Pistons,DET,99,/boxscores/202105040DET.html,Little Caesars Arena,750.0,,2021,0,-3,2:34
202105040MIL,2021-05-04,7:30p,Brooklyn Nets,BRK,118,Milwaukee Bucks,MIL,124,/boxscores/202105040MIL.html,Fiserv Forum,3280.0,,2021,1,6,2:25
202105040MIA,2021-05-04,8:00p,Dallas Mavericks,DAL,127,Miami Heat,MIA,113,/boxscores/202105040MIA.html,AmericanAirlines Arena,0.0,,2021,0,-14,2:08
202105040NOP,2021-05-04,8:00p,Golden State Warriors,GSW,103,New Orleans Pelicans,NOP,108,/boxscores/202105040NOP.html,Smoothie King Center,3700.0,,2021,1,5,2:10
202105040OKC,2021-05-04,8:00p,Sacramento Kings,SAC,103,Oklahoma City Thunder,OKC,99,/boxscores/202105040OKC.html,Chesapeake Energy Arena,0.0,,2021,0,-4,2:11
202105040LAC,2021-05-04,10:00p,Toronto Raptors,TOR,100,Los Angeles Clippers,LAC,105,/boxscores/202105040LAC.html,STAPLES Center,1714.0,,2021,1,5,2:10
202105050ORL,2021-05-05,7:00p,Boston Celtics,BOS,132,Orlando Magic,ORL,96,/boxscores/202105050ORL.html,Amway Center,0.0,,2021,0,-36,1:59
202105050CLE,2021-05-05,7:30p,Portland Trail Blazers,POR,141,Cleveland Cavaliers,CLE,105,/boxscores/202105050CLE.html,Rocket Mortgage Fieldhouse,4148.0,,2021,0,-36,2:03
202105050ATL,2021-05-05,8:00p,Phoenix Suns,PHO,103,Atlanta Hawks,ATL,135,/boxscores/202105050ATL.html,State Farm Arena,3205.0,,2021,1,32,2:04
202105050HOU,2021-05-05,8:00p,Philadelphia 76ers,PHI,135,Houston Rockets,HOU,115,/boxscores/202105050HOU.html,Toyota Center,3583.0,,2021,0,-20,2:05
202105050IND,2021-05-05,8:00p,Sacramento Kings,SAC,104,Indiana Pacers,IND,93,/boxscores/202105050IND.html,Bankers Life Fieldhouse,0.0,,2021,0,-11,2:07
202105050MIL,2021-05-05,8:00p,Washington Wizards,WAS,134,Milwaukee Bucks,MIL,135,/boxscores/202105050MIL.html,Fiserv Forum,3280.0,,2021,1,1,2:33
202105050MIN,2021-05-05,8:00p,Memphis Grizzlies,MEM,139,Minnesota Timberwolves,MIN,135,/boxscores/202105050MIN.html,Target Center,1436.0,,2021,0,-4,2:21
202105050DEN,2021-05-05,9:00p,New York Knicks,NYK,97,Denver Nuggets,DEN,113,/boxscores/202105050DEN.html,Ball Arena,4038.0,,2021,1,16,2:13
202105050UTA,2021-05-05,9:00p,San Antonio Spurs,SAS,94,Utah Jazz,UTA,126,/boxscores/202105050UTA.html,Vivint Smart Home Arena,6506.0,,2021,1,32,1:58
202105060CHO,2021-05-06,7:00p,Chicago Bulls,CHI,120,Charlotte Hornets,CHO,99,/boxscores/202105060CHO.html,Spectrum Center,3769.0,,2021,0,-21,2:05
202105060DAL,2021-05-06,7:30p,Brooklyn Nets,BRK,109,Dallas Mavericks,DAL,113,/boxscores/202105060DAL.html,American Airlines Center,4602.0,,2021,1,4,2:20
202105060TOR,2021-05-06,7:30p,Washington Wizards,WAS,131,Toronto Raptors,TOR,129,/boxscores/202105060TOR.html,Amalie Arena,2494.0,OT,2021,0,-2,2:54
202105060DET,2021-05-06,8:00p,Memphis Grizzlies,MEM,97,Detroit Pistons,DET,111,/boxscores/202105060DET.html,Little Caesars Arena,750.0,,2021,1,14,2:07
202105060IND,2021-05-06,8:00p,Atlanta Hawks,ATL,126,Indiana Pacers,IND,133,/boxscores/202105060IND.html,Bankers Life Fieldhouse,0.0,,2021,1,7,2:09
202105060GSW,2021-05-06,10:00p,Oklahoma City Thunder,OKC,97,Golden State Warriors,GSW,118,/boxscores/202105060GSW.html,Chase Center,3621.0,,2021,1,21,2:06
202105060LAC,2021-05-06,10:00p,Los Angeles Lakers,LAL,94,Los Angeles Clippers,LAC,118,/boxscores/202105060LAC.html,STAPLES Center,3275.0,,2021,1,24,2:21
202105070PHI,2021-05-07,7:00p,New Orleans Pelicans,NOP,107,Philadelphia 76ers,PHI,109,/boxscores/202105070PHI.html,Wells Fargo Center,5119.0,,2021,1,2,2:15
202105070CHI,2021-05-07,7:30p,Boston Celtics,BOS,99,Chicago Bulls,CHI,121,/boxscores/202105070CHI.html,United Center,3399.0,,2021,1,22,2:11
202105070CHO,2021-05-07,8:00p,Orlando Magic,ORL,112,Charlotte Hornets,CHO,122,/boxscores/202105070CHO.html,Spectrum Center,3751.0,,2021,1,10,2:22
202105070MIA,2021-05-07,8:00p,Minnesota Timberwolves,MIN,112,Miami Heat,MIA,121,/boxscores/202105070MIA.html,AmericanAirlines Arena,0.0,,2021,1,9,2:27
202105070MIL,2021-05-07,8:00p,Houston Rockets,HOU,133,Milwaukee Bucks,MIL,141,/boxscores/202105070MIL.html,Fiserv Forum,3280.0,,2021,1,8,2:07
202105070DAL,2021-05-07,8:30p,Cleveland Cavaliers,CLE,90,Dallas Mavericks,DAL,110,/boxscores/202105070DAL.html,American Airlines Center,4220.0,,2021,1,20,2:06
202105070UTA,2021-05-07,9:00p,Denver Nuggets,DEN,120,Utah Jazz,UTA,127,/boxscores/202105070UTA.html,Vivint Smart Home Arena,6506.0,,2021,1,7,2:13
202105070PHO,2021-05-07,10:00p,New York Knicks,NYK,105,Phoenix Suns,PHO,128,/boxscores/202105070PHO.html,Phoenix Suns Arena,8063.0,,2021,1,23,2:16
202105070POR,2021-05-07,10:00p,Los Angeles Lakers,LAL,101,Portland Trail Blazers,POR,106,/boxscores/202105070POR.html,Moda Center,0.0,,2021,1,5,2:23
202105070SAC,2021-05-07,10:00p,San Antonio Spurs,SAS,113,Sacramento Kings,SAC,104,/boxscores/202105070SAC.html,Golden 1 Center,0.0,,2021,0,-9,2:10
202105080IND,2021-05-08,7:00p,Washington Wizards,WAS,133,Indiana Pacers,IND,132,/boxscores/202105080IND.html,Bankers Life Fieldhouse,0.0,OT,2021,0,-1,2:33
202105080PHI,2021-05-08,7:00p,Detroit Pistons,DET,104,Philadelphia 76ers,PHI,118,/boxscores/202105080PHI.html,Wells Fargo Center,5119.0,,2021,1,14,2:05
202105080TOR,2021-05-08,7:30p,Memphis Grizzlies,MEM,109,Toronto Raptors,TOR,99,/boxscores/202105080TOR.html,Amalie Arena,0.0,,2021,0,-10,2:12
202105080DEN,2021-05-08,10:00p,Brooklyn Nets,BRK,125,Denver Nuggets,DEN,119,/boxscores/202105080DEN.html,Ball Arena,4044.0,,2021,0,-6,2:17
202105080GSW,2021-05-08,10:00p,Oklahoma City Thunder,OKC,97,Golden State Warriors,GSW,136,/boxscores/202105080GSW.html,Chase Center,4155.0,,2021,1,39,2:00
202105080POR,2021-05-08,10:00p,San Antonio Spurs,SAS,102,Portland Trail Blazers,POR,124,/boxscores/202105080POR.html,Moda Center,1939.0,,2021,1,22,2:07
202105080UTA,2021-05-08,10:00p,Houston Rockets,HOU,116,Utah Jazz,UTA,124,/boxscores/202105080UTA.html,Vivint Smart Home Arena,6506.0,,2021,1,8,2:04
202105090BOS,2021-05-09,1:00p,Miami Heat,MIA,130,Boston Celtics,BOS,124,/boxscores/202105090BOS.html,TD Garden,2298.0,,2021,0,-6,2:23
202105090LAC,2021-05-09,3:30p,New York Knicks,NYK,106,Los Angeles Clippers,LAC,100,/boxscores/202105090LAC.html,STAPLES Center,2578.0,,2021,0,-6,2:06
202105090CHO,2021-05-09,7:00p,New Orleans Pelicans,NOP,112,Charlotte Hornets,CHO,110,/boxscores/202105090CHO.html,Spectrum Center,4196.0,,2021,0,-2,2:18
202105090CLE,2021-05-09,7:00p,Dallas Mavericks,DAL,124,Cleveland Cavaliers,CLE,97,/boxscores/202105090CLE.html,Rocket Mortgage Fieldhouse,4148.0,,2021,0,-27,2:10
202105090ORL,2021-05-09,7:00p,Minnesota Timberwolves,MIN,128,Orlando Magic,ORL,96,/boxscores/202105090ORL.html,Amway Center,4086.0,,2021,0,-32,2:13
202105090DET,2021-05-09,8:00p,Chicago Bulls,CHI,108,Detroit Pistons,DET,96,/boxscores/202105090DET.html,Little Caesars Arena,750.0,,2021,0,-12,2:12
202105090LAL,2021-05-09,10:00p,Phoenix Suns,PHO,110,Los Angeles Lakers,LAL,123,/boxscores/202105090LAL.html,STAPLES Center,3144.0,,2021,1,13,2:28
202105090SAC,2021-05-09,10:00p,Oklahoma City Thunder,OKC,98,Sacramento Kings,SAC,126,/boxscores/202105090SAC.html,Golden 1 Center,0.0,,2021,1,28,2:05
202105100ATL,2021-05-10,7:30p,Washington Wizards,WAS,124,Atlanta Hawks,ATL,125,/boxscores/202105100ATL.html,State Farm Arena,3054.0,,2021,1,1,2:06
202105100CLE,2021-05-10,7:30p,Indiana Pacers,IND,111,Cleveland Cavaliers,CLE,102,/boxscores/202105100CLE.html,Rocket Mortgage Fieldhouse,4148.0,,2021,0,-9,2:09
202105100MEM,2021-05-10,8:00p,New Orleans Pelicans,NOP,110,Memphis Grizzlies,MEM,115,/boxscores/202105100MEM.html,FedEx Forum,2507.0,,2021,1,5,2:23
202105100SAS,2021-05-10,8:30p,Milwaukee Bucks,MIL,125,San Antonio Spurs,SAS,146,/boxscores/202105100SAS.html,AT&T Center,3992.0,,2021,1,21,2:03
202105100GSW,2021-05-10,10:00p,Utah Jazz,UTA,116,Golden State Warriors,GSW,119,/boxscores/202105100GSW.html,Chase Center,4155.0,,2021,1,3,2:15
202105100POR,2021-05-10,10:00p,Houston Rockets,HOU,129,Portland Trail Blazers,POR,140,/boxscores/202105100POR.html,Moda Center,1939.0,,2021,1,11,2:19
202105110CHO,2021-05-11,7:00p,Denver Nuggets,DEN,117,Charlotte Hornets,CHO,112,/boxscores/202105110CHO.html,Spectrum Center,3997.0,,2021,0,-5,2:16
202105110DET,2021-05-11,7:00p,Minnesota Timberwolves,MIN,119,Detroit Pistons,DET,100,/boxscores/202105110DET.html,Little Caesars Arena,750.0,,2021,0,-19,2:11
202105110BOS,2021-05-11,7:30p,Miami Heat,MIA,129,Boston Celtics,BOS,121,/boxscores/202105110BOS.html,TD Garden,4789.0,,2021,0,-8,2:24
202105110TOR,2021-05-11,7:30p,Los Angeles Clippers,LAC,115,Toronto Raptors,TOR,96,/boxscores/202105110TOR.html,Amalie Arena,0.0,,2021,0,-19,2:11
202105110CHI,2021-05-11,8:00p,Brooklyn Nets,BRK,115,Chicago Bulls,CHI,107,/boxscores/202105110CHI.html,United Center,3434.0,,2021,0,-8,2:11
202105110IND,2021-05-11,8:00p,Philadelphia 76ers,PHI,94,Indiana Pacers,IND,103,/boxscores/202105110IND.html,Bankers Life Fieldhouse,0.0,,2021,1,9,2:07
202105110MEM,2021-05-11,8:00p,Dallas Mavericks,DAL,104,Memphis Grizzlies,MEM,133,/boxscores/202105110MEM.html,FedEx Forum,2684.0,,2021,1,29,2:06
202105110MIL,2021-05-11,9:00p,Orlando Magic,ORL,102,Milwaukee Bucks,MIL,114,/boxscores/202105110MIL.html,Fiserv Forum,3280.0,,2021,1,12,2:09
202105110GSW,2021-05-11,10:00p,Phoenix Suns,PHO,116,Golden State Warriors,GSW,122,/boxscores/202105110GSW.html,Chase Center,4155.0,,2021,1,6,2:11
202105110LAL,2021-05-11,10:00p,New York Knicks,NYK,99,Los Angeles Lakers,LAL,101,/boxscores/202105110LAL.html,STAPLES Center,3550.0,OT,2021,1,2,2:44
202105110SAC,2021-05-11,10:00p,Oklahoma City Thunder,OKC,106,Sacramento Kings,SAC,122,/boxscores/202105110SAC.html,Golden 1 Center,0.0,,2021,1,16,2:07
202105120ATL,2021-05-12,7:00p,Washington Wizards,WAS,116,Atlanta Hawks,ATL,120,/boxscores/202105120ATL.html,State Farm Arena,3120.0,,2021,1,4,2:19
202105120BRK,2021-05-12,8:00p,San Antonio Spurs,SAS,116,Brooklyn Nets,BRK,128,/boxscores/202105120BRK.html,Barclays Center,1773.0,,2021,1,12,2:10
202105120CLE,2021-05-12,8:00p,Boston Celtics,BOS,94,Cleveland Cavaliers,CLE,102,/boxscores/202105120CLE.html,Rocket Mortgage Fieldhouse,4148.0,,2021,1,8,2:07
202105120DAL,2021-05-12,9:00p,New Orleans Pelicans,NOP,107,Dallas Mavericks,DAL,125,/boxscores/202105120DAL.html,American Airlines Center,4373.0,,2021,1,18,2:12
202105120UTA,2021-05-12,9:30p,Portland Trail Blazers,POR,105,Utah Jazz,UTA,98,/boxscores/202105120UTA.html,Vivint Smart Home Arena,6506.0,,2021,0,-7,2:11
202105120LAL,2021-05-12,10:30p,Houston Rockets,HOU,122,Los Angeles Lakers,LAL,124,/boxscores/202105120LAL.html,STAPLES Center,4087.0,,2021,1,2,2:14
202105130CHO,2021-05-13,7:00p,Los Angeles Clippers,LAC,113,Charlotte Hornets,CHO,90,/boxscores/202105130CHO.html,Spectrum Center,4442.0,,2021,0,-23,2:04
202105130IND,2021-05-13,7:00p,Milwaukee Bucks,MIL,142,Indiana Pacers,IND,133,/boxscores/202105130IND.html,Bankers Life Fieldhouse,,,2021,0,-9,2:11
